Area,AspectRation,Extent,Solidity,Compactness
68330,1.815835697,0.702376547,0.986116723,0.739792075
74460,1.73487528,0.79212766,0.984881552,0.755710128
75990,1.725432442,0.697443899,0.988089356,0.758757
73178,1.687834799,0.735161744,0.989306331,0.766363585
72697,1.636541667,0.78918115,0.982870045,0.777269981
87350,1.816970667,0.764377472,0.973660451,0.735864939
68938,1.67585633,0.769955883,0.988075104,0.770828401
86808,1.81035592,0.747417,0.988082636,0.740174661
74810,1.671344152,0.795766408,0.990296917,0.771577075
63320,1.76147602,0.77526783,0.982604243,0.749199551
79107,1.547740738,0.758812865,0.97904703,0.79990299
73078,1.761513125,0.689909747,0.98188805,0.748226954
66252,1.654939904,0.813167391,0.986465359,0.774071478
69100,1.614937246,0.774828719,0.98326598,0.784922937
78098,1.837031553,0.760655291,0.964065721,0.729356037
65881,1.976273752,0.631988412,0.97999286,0.707209412
70686,1.766317203,0.717624365,0.974629788,0.746453689
68068,1.695452563,0.801148735,0.987007714,0.764244909
56270,1.927430052,0.766621253,0.979545652,0.7154948
76081,1.856389751,0.767982961,0.992265957,0.73243019
67704,1.739723744,0.768577591,0.989419536,0.756220678
73163,1.881476563,0.78866635,0.991341698,0.727170301
68324,1.846802678,0.7942804,0.977383592,0.73130598
72980,1.762245338,0.785009735,0.972923971,0.746249021
86333,1.785812036,0.672228797,0.980455175,0.743835356
75065,1.758240374,0.774400875,0.990826294,0.750159869
95103,1.716053412,0.816867656,0.972811244,0.756497272
69923,1.590664671,0.774632752,0.990172338,0.792478394
81862,1.805325428,0.658923339,0.985043018,0.74100129
62703,1.703061614,0.790188023,0.97436017,0.761180316
66358,1.661237009,0.68608354,0.982397442,0.772269271
50954,1.663574204,0.733805697,0.985494352,0.771481824
82861,1.726894664,0.765190972,0.981056346,0.756810544
79818,1.769560099,0.807637434,0.981300483,0.74739755
84331,1.738733188,0.750937213,0.98091239,0.754442187
67844,1.733259157,0.696528854,0.976889516,0.753365036
79765,1.730509329,0.812502547,0.988658899,0.75720557
68197,1.542799111,0.727830607,0.977874964,0.800034059
71393,1.678058538,0.779144385,0.978348156,0.766336925
90988,1.727053853,0.812291321,0.993524858,0.759205661
73636,1.790055674,0.758258506,0.98401753300000006,0.743121545
77402,1.647037176,0.687565512,0.985309843,0.775793833
59652,1.856528519,0.765721474,0.974005617,0.727578103
72849,1.748005777,0.67981523,0.988118006,0.753581109
78992,1.885104903,0.64987248,0.988450228,0.725056979
84641,1.726523448,0.677431489,0.993275753,0.75894728
77538,1.718132144,0.80981326,0.982974354,0.758054361
72993,1.723877525,0.726515378,0.984157588,0.757716354
76939,1.707530141,0.751636349,0.981803101,0.760915691
78297,1.793294124,0.782852572,0.991816881,0.744954243
67796,1.876787823,0.77715622,0.981953014,0.72605166
77107,1.751604964,0.796017178,0.990239768,0.753782389
65293,1.542040492,0.714897298,0.985569594,0.801427601
54680,1.782917341,0.756607168,0.987538378,0.746250305
89334,1.7361641,0.747164698,0.985200053,0.75630702
84629,1.843039803,0.75759122,0.981615515,0.732402685
100962,1.714367081,0.753560233,0.992840987,0.762814254
74795,1.618002991,0.802435361,0.991082313,0.784512168
84964,1.671092586,0.806033583,0.981618624,0.768910538
72575,1.82109822,0.784586113,0.985872444,0.737381383
78095,1.800543521,0.801739095,0.989947774,0.742583255
63991,1.683883723,0.771515035,0.981171131,0.767063458
72004,1.753026992,0.704760786,0.978434863,0.750926746
69819,1.637832916,0.751736167,0.981237878,0.777700655
81344,1.737727837,0.804685027,0.98992357499999994,0.754842258
71843,1.708302186,0.796256068,0.988932785,0.76088851
69517,1.713456088,0.792776663,0.989650362,0.762244535
78951,1.831661766,0.742034625,0.978193803,0.733131934
71161,1.822608076,0.781868723,0.985322829,0.738190229
74722,1.754501282,0.771435356,0.981286196,0.750808975
90045,1.680840567,0.790707681,0.985930143,0.767001331
73257,1.828641994,0.775830297,0.97891361,0.735393706
76885,1.766710828,0.808770933,0.988505895,0.748670687
87082,1.80220428,0.737046128,0.980134388,0.740287899
64571,1.63076177,0.802094332,0.987429847,0.780004751
81592,1.78661627,0.80854606,0.986256331,0.744443197
73973,1.693467144,0.715897763,0.987953255,0.765039067
79896,1.566358519,0.790110759,0.992028608,0.797832381
76097,1.67058309,0.753831218,0.979445002,0.768719554
83448,1.930870854,0.785163858,0.975395369,0.712060945
71048,1.701265299,0.808650125,0.970614353,0.75930435
79498,1.821964313,0.753378442,0.989704326,0.737248905
74684,1.661527787,0.802553246,0.985706178,0.77295999
74044,1.59167948,0.745434411,0.988452656,0.789870419
80134,1.73197009,0.734769851,0.974842461,0.754686041
75674,1.771400826,0.79946332,0.982549534,0.746957379
82843,1.730180421,0.754909376,0.985416741,0.756700933
85631,1.774363802,0.757193386,0.982705593,0.747069418
73932,1.663142688,0.808751299,0.9841329,0.771214002
70873,1.806451885,0.703447112,0.975997025,0.738230452
93526,1.686294896,0.776175143,0.990752021,0.767522572
73025,1.713754572,0.749720234,0.976452812,0.759496978
83431,1.685935127,0.729285583,0.98747766,0.76769591
62148,1.750977088,0.774140508,0.990690557,0.754365503
78300,1.779674732,0.790845184,0.984620802,0.744818629
81378,1.830491708,0.778736842,0.990807593,0.737232945
83749,1.769569911,0.702403717,0.9873267,0.748925914
80009,1.831101833,0.657644254,0.987716656,0.735565751
77837,1.729958295,0.719793227,0.975828998,0.756256664
74590,1.762703524,0.782325055,0.986666314,0.750214848
73480,1.797491624,0.771848739,0.971726309,0.739208027
61587,1.512298241,0.735016112,0.992234449,0.812715992
76989,1.715670889,0.710165114,0.990594442,0.762262238
70006,1.680016339,0.777326227,0.988115402,0.769724242
68650,1.697313752,0.736019384,0.987386195,0.764663175
56679,1.73724105,0.810301939,0.985190593,0.754713696
93503,1.693947888,0.791124461,0.978525457,0.76132299
77735,1.703101098,0.797069499,0.987311708,0.762264535
63449,1.622614397,0.765210994,0.989334664,0.782238641
80305,1.73326056,0.770740556,0.980333512,0.755346625
68814,1.653620772,0.711476427,0.975199819,0.77128376
66693,1.641610873,0.808302024,0.990083283,0.779347418
96243,1.831647947,0.713889404,0.981500556,0.734471611
78049,1.793521046,0.768395456,0.992547848,0.744347373
65349,1.648761253,0.760668141,0.979392722,0.772049138
71888,1.923549726,0.811413608,0.990492987,0.719230095
78653,1.683184676,0.681367708,0.98719767,0.768222239
79236,1.758842818,0.665066309,0.987302972,0.752885914
84609,1.839064766,0.774020913,0.98629131,0.735680214
71156,1.659111572,0.777814215,0.991403453,0.77482543
73020,1.905256817,0.646996279,0.990773406,0.723301229
64295,1.51152722,0.728192176,0.989762931,0.81246037
77054,1.680568066,0.71038463,0.987567928,0.768832308
75923,1.711262579,0.756732782,0.980435962,0.759404072
83600,1.677546669,0.723753127,0.987560984,0.767879376
76005,1.783715213,0.794399849,0.991429913,0.746212412
75806,1.6809173,0.742861063,0.987391565,0.768171705
73229,1.7855717230000001,0.745902725,0.984737238,0.745076909
69843,1.664918159,0.782116461,0.985105573,0.771923475
62222,1.754816832,0.738119528,0.9706566,0.746926417
67585,1.650842303,0.725791729,0.976379659,0.773171378
84226,1.793359986,0.788477921,0.986576395,0.743322143
74623,1.709359548,0.771536394,0.987638472,0.761246676
75018,1.71814815,0.789555114,0.988535737,0.760669527
71598,1.66024842,0.776079605,0.981735911,0.770321811
63716,1.706101716,0.752255018,0.98816669,0.763428995
80737,1.673176293,0.749563651,0.968510832,0.765002691
81676,1.739835049,0.752579979,0.981777094,0.75496703
92830,1.837797943,0.773196735,0.984651612,0.735560847
82583,1.675466297,0.804338086,0.982312359,0.769746952
64313,1.673842865,0.745657971,0.98888308,0.769704897
76070,1.755596716,0.777446191,0.989747326,0.753231324
76105,1.771420822,0.683653578,0.958501259,0.740982732
85801,1.76155501,0.762241925,0.977989787,0.748052997
75197,1.809483352,0.748675826,0.985505157,0.740506528
77868,1.856750713,0.759347025,0.977860381,0.727729849
87661,1.587339139,0.729147258,0.987084497,0.790573528
92325,1.601086965,0.708252785,0.957489837,0.779083112
95037,1.741401043,0.774863433,0.984553705,0.75404346
75936,1.808893318,0.765599637,0.984545172,0.739618528
75186,1.729192958,0.802703222,0.984251659,0.755007542
75211,1.757971725,0.750668716,0.987124633,0.750430153
63441,1.624951933,0.728302797,0.979602236,0.780765578
72581,1.759857007,0.704943667,0.975315112,0.747503997
84566,1.785455508,0.812259874,0.988151437,0.746060586
69589,1.586827314,0.758397088,0.987344107,0.790562144
82842,1.743941749,0.72325825,0.982786234,0.754528939
67381,1.671836784,0.768400046,0.98114334,0.769417246
68511,1.712130532,0.747284031,0.991045856,0.761657707
81774,1.532967941,0.821156009,0.990227776,0.80490238
81277,1.614546101,0.761384182,0.992199326,0.784405023
76433,1.765102655,0.750513055,0.98133193,0.747477409
82134,1.782113532,0.765661123,0.981442757,0.745579548
70262,1.820890423,0.81017942,0.982231977,0.737496345
77939,1.797019459,0.652837459,0.987607233,0.74239554
79795,1.731085431,0.665923923,0.981923115,0.756742891
77843,1.775432518,0.670915751,0.984855769,0.747577253
70949,1.676418881,0.823227049,0.992154943,0.770307671
91235,1.781851686,0.802206981,0.98441934,0.745148866
58822,1.781905064,0.782321882,0.977450606,0.74331109
58634,1.636895632,0.748837803,0.98252258,0.776582742
77972,1.708712179,0.779447193,0.979215593,0.75833903
94904,1.607765387,0.80820949500000006,0.991143788,0.786889773
85822,1.740649269,0.724046874,0.979680829,0.753779287
59841,1.629501678,0.692965086,0.979907644,0.778320143
65488,1.75645413,0.790860566,0.98324425,0.751004399
75852,1.767628107,0.745510836,0.979481153,0.746660572
77502,1.514227473,0.815776178,0.984627503,0.809671938
66877,1.781342473,0.805844078,0.988909755,0.746223179
80388,1.775092484,0.768175216,0.987737449,0.747139338
100376,1.685790687,0.764315302,0.990849234,0.768041492
72060,1.735204142,0.694266473,0.993369267,0.75726113
105090,1.732721847,0.779021497,0.975077939,0.754860055
73711,1.781723278,0.791799598,0.981896896,0.745747084
73591,1.809011963,0.731375472,0.990390956,0.741432614
58740,1.816917869,0.753424658,0.983903117,0.737818085
74876,1.884477821,0.810767498,0.989428617,0.725088231
89559,1.729765748,0.734517629,0.978776188,0.756074824
91565,1.747159837,0.785291595,0.989923998,0.753139762
82731,1.781065992,0.726347673,0.988222225,0.746775769
66737,1.650767701,0.779564994,0.991767101,0.777602924
80294,1.755771114,0.804758755,0.98528708,0.75098392
70646,1.714000317,0.770252295,0.991369753,0.76275769
69343,1.835094336,0.755567904,0.987398189,0.733809442
68749,1.726521868,0.76838564,0.979637493,0.755997204
69810,1.788039493,0.78054071,0.984709566,0.745182388
89592,1.773938517,0.795772083,0.988579562,0.74674331
70550,1.721698477,0.744575312,0.98071924,0.758522682
101226,1.912392269,0.753876402,0.964902581,0.712860339
81173,1.75217079,0.782390361,0.98207005,0.751805642
74223,1.967724379,0.781311185,0.987309949,0.710549477
75795,1.748954137,0.799778411,0.980124657,0.751238811
79053,1.691310408,0.80992777,0.986817961,0.766052221
75101,1.790061865,0.807763461,0.982495846,0.742866995
69624,1.931446199,0.788324143,0.981020417,0.713443448
80978,1.756383493,0.797679206,0.99065352,0.752014924
77490,1.793617065,0.811158798,0.992405517,0.744049829
74445,1.667414413,0.820981936,0.989157731,0.771098611
80165,1.875264552,0.766439758,0.989776894,0.728209923
66011,1.737115562,0.768660192,0.987863279,0.755159744
69018,1.839945918,0.797131077,0.988895735,0.734891353
61636,1.715258566,0.719475183,0.987424104,0.759939628
59039,1.611703008,0.763616375,0.976529161,0.783812152
70286,1.671034053,0.775578213,0.981195818,0.770259436
73629,1.7287094140000001,0.688623483,0.977665945,0.75521056
59397,1.948192633,0.673909097,0.989603639,0.715905012
74367,1.788536507,0.735622292,0.990740987,0.744451532
78169,1.716941914,0.741331892,0.981209048,0.758452855
88773,1.641309066,0.756222847,0.983035269,0.775620618
75375,1.853306558,0.787568178,0.988732062,0.731134713
66768,1.620884444,0.802307138,0.988467289,0.783645767
80599,1.815420061,0.675667293,0.981167677,0.737454378
70000,1.800328429,0.807568066,0.990449239,0.744210861
65348,1.589556043,0.771450158,0.985061578,0.788577628
54137,1.823564653,0.763245453,0.988460626,0.736670683
72943,1.658216389,0.782087984,0.977617841,0.772135741
77276,1.863134835,0.708616073,0.985374189,0.728214041
82487,1.750449265,0.771144372,0.991764055,0.753385347
86232,1.767698402,0.801651049,0.989318862,0.749558165
68602,1.764485745,0.664876914,0.985675082,0.750573165
65458,1.79849538,0.74125494,0.966797625,0.738910251
77520,1.790299228,0.811014396,0.988485521,0.744500309
74056,1.664978228,0.812195657,0.989299598,0.772227657
65181,1.62340199,0.696088168,0.98789027,0.782727827
72114,1.897857966,0.814773806,0.982988468,0.721012862
73497,1.604054503,0.755504615,0.986444227,0.786119025
70339,1.717434617,0.780226728,0.975237435,0.757112541
70348,1.697245152,0.82366027,0.992354352,0.765449579
73065,1.749068241,0.672344302,0.987324838,0.752821168
71678,1.932436241,0.633086027,0.978392323,0.714769671
50797,2.164156104,0.586177849,0.981679389,0.67745972
39557,1.815941714,0.812675912,0.984004975,0.739107082
54413,2.131495339,0.593944091,0.988626247,0.683772701
43832,2.060536813,0.822502862,0.986740506,0.694720432
58639,2.077880629,0.600532541,0.988120113,0.692238785
59293,2.080340492,0.763150782,0.984050851,0.69036705
41240,1.884673219,0.614815809,0.986697292,0.725861603
53763,1.972459241,0.630917455,0.984309777,0.709061419
57055,1.785912475,0.664442348,0.956977524,0.733771214
47225,2.062257461,0.793697479,0.973691264,0.694930499
50771,2.170571957,0.786026133,0.989842471,0.677917381
54792,2.069711728,0.624808995,0.986212607,0.692438368
49035,1.867871694,0.69240871,0.975102909,0.724654256
60361,2.034218021,0.704320836,0.986113607,0.699379669
68571,2.12229755,0.796300167,0.985144745,0.681084263
62877,1.904258421,0.730864456,0.98975255,0.723395812
61546,1.993807106,0.646450854,0.984988157,0.704706592
37430,1.860560486,0.661400905,0.987546831,0.729981683
70304,2.130626071,0.775075519,0.98958392,0.683850487
60211,2.102410415,0.606171348,0.984386751,0.686843293
50043,1.986188809,0.622425373,0.984168502,0.706432326
43746,2.051566467,0.713777575,0.984339139,0.695461502
51559,2.017173734,0.605557709,0.985907144,0.702090271
55300,2.042149343,0.626856197,0.9875,0.698870569
61022,1.912856094,0.655431677,0.984082956,0.721188782
54949,2.142964933,0.592531487,0.992378682,0.681705461
59602,2.00441904,0.722343417,0.983547583,0.704547497
51828,2.171040908,0.653247457,0.984873822,0.677542391
57029,2.065365428,0.784065443,0.983750496,0.694251467
59442,2.118793521,0.732468301,0.985951003,0.682838552
44120,1.856988114,0.797368611,0.987245469,0.730299041
55474,2.04896185,0.720067497,0.98771455,0.697114611
51581,2.03016691,0.79175109,0.984595709,0.700710841
50186,1.792278551,0.722912045,0.982882883,0.744004308
42857,2.100137541,0.727561328,0.989129431,0.689076831
58778,2.077776127,0.833907924,0.978394034,0.686715156
43418,1.868094392,0.701331007,0.985764559,0.729615298
61076,2.229181283,0.824070701,0.991541796,0.667975087
57352,2.0679742,0.684620159,0.984634402,0.693852333
61774,2.053706109,0.645746004,0.989349605,0.697094717
52974,2.034891647,0.745587614,0.989927681,0.699693918
60721,1.996696422,0.810867475,0.991314711,0.705430201
65268,2.056208915,0.807752283,0.989478791,0.6942504
62236,2.135454843,0.831765209,0.990388288,0.681721453
60733,2.156298637,0.60794402299999994,0.987175319,0.679715166
48382,2.020007154,0.781653392,0.983953957,0.701034655
58490,1.963208808,0.795619942,0.989360442,0.712099482
46275,1.924237125,0.801604074,0.98903565,0.718693437
60743,2.022380038,0.743961885,0.989203009,0.70188341
58542,1.985143856,0.819640457,0.990323781,0.706828063
47464,1.918486427,0.723536585,0.988750937,0.719508454
51777,2.051217236,0.687353972,0.984596954,0.697581191
58706,1.877090191,0.611852253,0.988033728,0.726829851
52923,2.132643149,0.73001269,0.988494369,0.683207828
53218,2.097807246,0.809990563,0.98861251000000006,0.68875734
55987,1.867759298,0.722170627,0.985842827,0.726044497
41239,2.138828788,0.619874339,0.985989241,0.681537796
54318,1.84396369,0.7144849,0.962982661,0.724497599
40804,1.981016422,0.787569967,0.980017293,0.704636015
42260,2.055269622,0.710658191,0.986737648,0.695637197
52864,2.008671818,0.704928526,0.990222156,0.704754245
56570,1.87988984,0.626856079,0.992247246,0.726802532
50908,1.926693135,0.681992337,0.986761257,0.718550635
67113,2.019066489,0.612792184,0.989911058,0.701407764
53651,2.206768802,0.788197097,0.989578722,0.672123112
60635,2.198393062,0.644504677,0.987154858,0.672096801
50501,2.003655577,0.622362713,0.984924133,0.70452558
59990,2.190873298,0.746515679,0.989901323,0.672711314
48563,1.999230086,0.680497169,0.985090673,0.70455576
43077,2.198417639,0.772404519,0.984504628,0.670967192
46955,2.164184338,0.65778967,0.986263102,0.67748496
60716,2.100591373,0.819290765,0.986738608,0.687768921
52272,2.191983121,0.658802178,0.987885775,0.673436438
51734,2.238302006,0.755814633,0.986330099,0.666383121
62336,2.133871759,0.613187224,0.99052946,0.681384185
48044,1.903801915,0.73863846,0.983661603,0.7216536
58533,1.877702741,0.796064084,0.985719338,0.72515816
52107,2.320858751,0.62120887,0.97133004,0.65499754
42193,1.886157649,0.746514508,0.984851314,0.726711668
62260,1.808779183,0.818618105,0.988630589,0.741002854
46642,2.196606406,0.647859544,0.988282657,0.672864855
61345,2.071358284,0.644956106,0.980453267,0.691283275
56313,1.900344099,0.80254532,0.988380869,0.722829144
50169,2.209257129,0.761520947,0.953330166,0.65990721
60882,2.046384205,0.682679046,0.986758294,0.69750196
53382,1.710670716,0.761762062,0.974800044,0.755041123
62148,2.113692682,0.738415475,0.988547433,0.686805319
55735,1.903338288,0.770821232,0.990245896,0.723659402
50836,1.976499934,0.804761829,0.983840065,0.709632072
62770,1.932943836,0.629235334,0.987912745,0.716909028
48096,1.948192951,0.708805541,0.988307819,0.714951274
58121,1.899396029,0.770018548,0.988704602,0.723223648
59526,1.979519339,0.793077261,0.989889247,0.708497541
56290,1.634727881,0.720890323,0.964051448,0.772453222
60147,1.914564609,0.770384507,0.989617954,0.719723413
48217,1.790213188,0.673327748,0.981356726,0.742238011
54128,2.153960227,0.813318909,0.986836828,0.680098402
44594,2.189873367,0.745893687,0.986352879,0.673389399
44648,2.150222773,0.805339105,0.988903409,0.680649704
53566,1.857393187,0.691584683,0.979895729,0.728623462
53811,1.976697317,0.638713813,0.988573108,0.709929222
64697,1.911175287,0.784510356,0.9877857,0.719430394
60003,2.110899063,0.597401434,0.987963908,0.686613957
53042,1.900970451,0.811536108,0.984757626,0.722578808
46127,2.158990867,0.727635543,0.97863538,0.675691646
45915,1.785165842,0.75955335,0.987907998,0.74603283
39815,1.984936,0.62815537,0.983499247,0.7041955
55428,2.085967354,0.818802257,0.989326384,0.689960706
51492,1.836181681,0.704019688,0.990402185,0.736680751
44614,2.164211212,0.633955722,0.986097297,0.678501533
69220,1.93284991,0.653438055,0.985225882,0.715965569
49416,2.165007149,0.595430885,0.988063104,0.676897289
57304,1.874898978,0.681136337,0.978919676,0.719504147
36143,1.944885841,0.761980056,0.987729558,0.715327161
53037,1.92122204,0.741237142,0.984116676,0.716425542
51142,1.9564661,0.783629315,0.9883276,0.713745813
55884,2.007386687,0.597229941,0.985764936,0.702582317
61542,1.978582551,0.813531091,0.990217216,0.708684087
48017,2.149932803,0.645650128,0.990817548,0.681139199
57469,1.819705137,0.651842022,0.982678431,0.737066654
49321,1.957298827,0.711240897,0.987150491,0.712566865
68879,2.06501931,0.81158242,0.987937464,0.694775872
52614,2.079852996,0.803021978,0.987370278,0.690278652
50122,2.194859595,0.824537738,0.991729323,0.672559061
57104,2.096130197,0.734976511,0.988865222,0.68857496
47605,2.280930391,0.630396207,0.989071492,0.659788807
48842,1.959688136,0.618683894,0.986448004,0.712929559
66242,2.057177067,0.616296379,0.988509521,0.695723862
55706,2.290710286,0.598770342,0.987660012,0.659713871
53491,2.108957627,0.681631093,0.98677317,0.684552631
66036,2.01543731,0.74145268,0.990564764,0.703508491
59192,1.984738944,0.768029064,0.986237462,0.70741602
48100,1.99079479,0.827370304,0.990465993,0.707336318
55647,1.995776692,0.709584045,0.987839949,0.706060904
54187,2.000291634,0.759240577,0.988308893,0.70428205
60535,1.98410682,0.672499028,0.988278125,0.708181853
52502,1.815524956,0.662076445,0.986008601,0.739213829
52266,2.103268474,0.761573096,0.988837596,0.688834672
50709,2.063812685,0.626222584,0.986518034,0.69329678
54860,1.947560574,0.691838176,0.989038725,0.714821626
53160,2.106043977,0.652606251,0.990940611,0.687980894
44785,1.91648981,0.739673312,0.971285432,0.713342262
54954,1.697146303,0.832510226,0.97889168,0.760848733
48343,2.387394886,0.613412004,0.988205233,0.646562019
66554,2.172228886,0.823005676,0.98967999,0.677128422
51487,2.157996249,0.762487967,0.990001346,0.678040178
48885,2.115839334,0.599080882,0.984750816,0.685768595
71972,1.774334511,0.693692652,0.977641338,0.745730244
60398,2.178378042,0.845200112,0.987411719,0.673191372
47186,1.951038737,0.746365923,0.966233234,0.707952788
50105,2.15749888,0.590860849,0.988166847,0.679277268
62157,2.113152403,0.593939915,0.992400172,0.686775923
45609,1.97633542,0.787380233,0.988127478,0.706503177
47476,2.069184276,0.608432654,0.985531314,0.693491937
44029,1.90300897,0.700920148,0.986025575,0.72253102
58200,2.166506086,0.574417687,0.98811545,0.677789081
53639,1.916123429,0.68543863,0.983101483,0.716089762
58575,1.718270734,0.737432489,0.988774477,0.760728977
63152,1.991781417,0.754738628,0.984872587,0.702674711
48788,2.035747456,0.76372061,0.987751301,0.698771276
50563,1.69645715,0.682730219,0.97049904,0.755982118
54413,2.07316539,0.67613947,0.990750351,0.693186645
57512,1.974879235,0.81161711,0.989555911,0.709705917
54338,1.912577316,0.754160248,0.987514766,0.719200327
52130,1.995298515,0.827617959,0.991422757,0.705997783
53054,2.012312346,0.710284628,0.979289722,0.698216937
45525,2.090227376,0.741691105,0.988513484,0.690549818
61226,2.047432349,0.611648352,0.95813837,0.683944372
54267,1.772791828,0.66122822,0.988235937,0.749278365
56821,2.060627287,0.698261137,0.987710332,0.695782638
64419,2.07492806,0.632619391,0.987748781,0.693410866
54982,1.980850199,0.75978719,0.989810614,0.709121649
46863,2.018504594,0.700702751,0.985800833,0.70305102
60787,2.035951291,0.717335379,0.98792459,0.697383911
45918,2.09057094,0.785406404,0.992156609,0.69012674
36799,1.911932826,0.711352961,0.984114674,0.72003693
47803,2.153739509,0.818404383,0.98713501,0.680519797
48973,2.095154112,0.783881553,0.98845494,0.689786932
53862,2.0918096,0.678465259,0.975354472,0.684246176
53870,2.13529603,0.699292529,0.98958429,0.682868124
59503,2.073346173,0.802922761,0.989951254,0.692918784
65042,2.10694116,0.78340259,0.989262031,0.686479809
49613,1.678143313,0.642805317,0.97257508,0.762375034
61155,2.216345648,0.604447739,0.987103335,0.669757767
52743,2.075853686,0.678488731,0.986828073,0.691566894
49102,1.958469732,0.619693069,0.988763592,0.711873038
39657,2.166477186,0.789665472,0.987671847,0.678364653
51025,2.137355543,0.748946851,0.985323936,0.681021368
50107,2.34329324,0.582504069,0.988498718,0.652148018
49389,2.02837559,0.820360773,0.985749356,0.699569804
53508,2.046446447,0.625531915,0.988326561,0.696996859
65521,1.945891354,0.795679207,0.986762048,0.715905343
51184,2.129136168,0.805920328,0.986793653,0.684019009
59181,2.383260481,0.555314717,0.987172644,0.645796363
51950,1.945243716,0.634310134,0.978600761,0.709188809
54349,1.95094943,0.756170521,0.988720915,0.713658556
66791,1.965823663,0.691991297,0.980663065,0.707072501
51115,2.002989192,0.630240185,0.988206863,0.703861415
38110,1.969524055,0.643924034,0.972193878,0.71017259
49521,2.183379196,0.606518225,0.987260766,0.674201472
65329,1.942215884,0.640461555,0.983589033,0.711974085
57106,1.971154104,0.678952312,0.984212885,0.707455306
55847,1.792683261,0.777520988,0.989405616,0.744734848
63944,1.884114893,0.812916349,0.988070956,0.727510377
63965,2.036602972,0.67867374,0.982852138,0.697105139
56866,2.095552539,0.619131609,0.979586915,0.686757832
54818,1.986555259,0.749658115,0.987213658,0.707641821
52403,2.082674693,0.739090576,0.984704136,0.69010819
54503,1.964705174,0.636791681,0.988411737,0.712050213
40110,2.042454838,0.624532885,0.98400471,0.697067722
43493,2.008298311,0.59932479,0.981074619,0.702326251
47751,2.011985304,0.782546706,0.987406948,0.703994916
58434,2.08559686,0.606665282,0.985246759,0.688073137
55976,2.137255682,0.664230112,0.9871614,0.681897946
45401,2.068906636,0.78572912,0.986999717,0.693477978
36584,1.838562773,0.704975527,0.988142506,0.736252323
56906,2.117555741,0.813872998,0.989738417,0.686480765
54643,2.048299664,0.602153263,0.98612214,0.695122423
52196,2.08329854,0.674305941,0.986617269,0.69112234
43743,2.040928463,0.662331173,0.982679606,0.697047624
60350,1.972603281,0.616999959,0.988760731,0.710149924
44704,2.274026572,0.738298927,0.990626454,0.662368152
39768,1.935927475,0.797305425,0.985918286,0.715757375
58167,2.086987898,0.652520697,0.980529989,0.687327373
53933,1.917498191,0.825863257,0.981831753,0.714462749
34414,1.722418062,0.634195784,0.989675898,0.757071638
47937,1.830530161,0.805474342,0.984090163,0.732761226
58500,1.929422609,0.77295069,0.991828015,0.718049351
56596,2.145803749,0.69230581,0.98786895,0.681753801
47134,2.154029083,0.623688354,0.984789603,0.679025012
57027,2.070348938,0.647004765,0.991015571,0.692269679
59921,1.957488031,0.808956151,0.981217659,0.709188106
56056,1.958495682,0.799885845,0.98832822,0.713328413
38891,2.036723231,0.650025071,0.980832766,0.696480172
55136,2.10405217,0.699606649,0.990158753,0.688032113
65376,2.312720377,0.572379135,0.989525943,0.655367732
62459,1.814403559,0.635165506,0.985810789,0.739618401
53645,2.044024302,0.823281154,0.987101167,0.695638709
50108,2.266668675,0.629102323,0.984169384,0.662348096
63911,1.995702437,0.792960123,0.985854878,0.702541929
57576,2.033676835,0.613496148,0.982274162,0.69785392
62741,1.917521893,0.639613832,0.987471867,0.72029512
61552,2.267822189,0.737768189,0.990792608,0.663387403
55308,2.084259747,0.650001763,0.981874345,0.690723293
63411,2.035927074,0.625102276,0.989745271,0.698728168
67450,2.184667358,0.608008221,0.983709365,0.670912868
63336,1.813753568,0.63284107,0.976819507,0.735643919
52889,2.121298496,0.756573112,0.986974453,0.685299656
50523,2.011553868,0.806329599,0.988282931,0.70303725
48884,2.228011402,0.600031914,0.989714934,0.668614821
47223,1.907056415,0.632236384,0.991371709,0.723135595
56981,2.107241977,0.664547957,0.971559617,0.687686324
47091,2.061269082,0.706806754,0.984158499,0.693599568
44171,2.094287236,0.771007157,0.989626742,0.690583596
44648,1.689039662,0.74552498,0.987154259,0.767554767
48423,1.994650183,0.731476306,0.98816399,0.70651894
51659,1.988870315,0.618389236,0.985238304,0.706390707
51349,2.169470745,0.725719374,0.984376198,0.677033513
62694,2.018205681,0.699303975,0.98659239,0.701485144
64096,1.928064087,0.721346898,0.990343165,0.7193615
51558,2.237430172,0.707592227,0.986416163,0.665549142
57886,2.051128254,0.777097597,0.983084814,0.696844367
49283,1.958208962,0.625927149,0.989121927,0.713512352
39623,1.64362646,0.695506407,0.982396549,0.776080335
53367,2.077174584,0.632055807,0.988094797,0.692621691
51967,1.88856462,0.628759831,0.986147219,0.725805657
44399,2.05305716,0.796109019,0.987741935,0.696137831
58846,1.860769151,0.799538043,0.988742523,0.727640593
58646,2.191635139,0.779203869,0.988721234,0.673404177
54471,1.925355299,0.62886467,0.985151559,0.718031881
56688,2.14999431,0.73272497,0.991482291,0.680845797
56606,1.922751371,0.729317787,0.987509159,0.719990582
58559,2.108262937,0.652235415,0.986406361,0.686235517
50979,1.988908044,0.681993311,0.986397585,0.707211438
60489,2.093462251,0.655281118,0.986046133,0.688248216
58176,1.939227291,0.818918919,0.987037665,0.716019949
56514,1.964655704,0.778429752,0.986454879,0.708330012
