Area,AspectRatio,Extent,Solidity,Compactness,Class
84459,1.756076275,0.785774759,0.985519253,0.749598195,Cali
75247,1.668102613,0.761732669,0.98855724,0.771388352,Cali
73304,1.630386623,0.81792417,0.990808824,0.780418732,Cali
79627,1.672045472,0.813799236,0.990447167,0.771188332,Cali
75025,1.703169286,0.706929368,0.979182981,0.760753389,Cali
80340,1.780004096,0.749734038,0.988289131,0.746915366,Cali
66967,1.75697137,0.704063502,0.984302197,0.751412899,Cali
64149,1.505471596,0.7712812,0.989480341,0.813752251,Cali
88095,1.851076031,0.812849471,0.990833427,0.732055364,Cali
64252,1.740240004,0.746768945,0.984237374,0.754811557,Cali
107911,1.784847601,0.731897721,0.978012815,0.743425713,Cali
63409,1.719041915,0.764369063,0.980880192,0.758090036,Cali
71260,1.635812125,0.796699611,0.983317005,0.778778316,Cali
71312,1.849586469,0.781544194,0.990692117,0.733103181,Cali
82640,1.883656413,0.776443618,0.981834167,0.723942325,Cali
70778,1.800909377,0.789052397,0.969203171,0.737153836,Cali
66234,1.864456778,0.763821298,0.986447039,0.729490984,Cali
96365,1.733125113,0.77864415,0.985488423,0.756329368,Cali
70731,1.734933096,0.777195411,0.98990931,0.757115828,Cali
66505,1.85473619,0.755463922,0.989378003,0.732751561,Cali
62148,1.750977088,0.774140508,0.990690557,0.754365503,Cali
59338,1.632111278,0.793076717,0.98898315,0.780464499,Cali
74797,1.692811754,0.776579177,0.988567577,0.764084832,Cali
74839,1.832028512,0.753210548,0.985748344,0.734370391,Cali
91235,1.781851686,0.802206981,0.98441934,0.745148866,Cali
69667,1.823344496,0.781896745,0.978345434,0.735584127,Cali
76030,1.743630944,0.767979798,0.98507424,0.753566559,Cali
63231,1.56522387,0.761158995,0.991470012,0.79777778,Cali
76057,1.74218475,0.741983318,0.98686891,0.754479572,Cali
59344,1.655208479,0.714893207,0.977113314,0.773385029,Cali
76440,1.688109214,0.808349989,0.980125657,0.764079633,Cali
82619,1.845649972,0.80850002,0.988206447,0.733096804,Cali
69479,1.65873859,0.67637238,0.986889577,0.773093218,Cali
69345,1.745944156,0.719465886,0.983128943,0.753816951,Cali
75771,1.7188155,0.797908637,0.988081111,0.759953985,Cali
69993,1.747186986,0.679840707,0.970803628,0.749987163,Cali
81376,1.811025143,0.809808136,0.992523387,0.741000222,Cali
66601,1.631292042,0.750899149,0.981852223,0.779901951,Cali
78301,1.800074325,0.770876405,0.983928123,0.741017875,Cali
74540,1.601748792,0.802540913,0.992384706,0.787792482,Cali
80291,1.800676141,0.650108499,0.987224886,0.742002071,Cali
69600,1.759729602,0.740488552,0.982800983,0.749983205,Cali
76885,1.766710828,0.808770933,0.988505895,0.748670687,Cali
63716,1.706101716,0.752255018,0.98816669,0.763428995,Cali
74382,1.793303676,0.791154791,0.986668789,0.744565678,Cali
66372,1.801122786,0.748925223,0.978880302,0.740177286,Cali
71492,1.769519891,0.73874451,0.975334243,0.746953038,Cali
70037,1.618540662,0.70392482,0.982162139,0.780966953,Cali
74870,1.721607029,0.727034376,0.990435622,0.759487772,Cali
73636,1.790055674,0.758258506,0.98401753300000006,0.743121545,Cali
86264,1.814394742,0.726751925,0.98113121700000006,0.738004708,Cali
80056,1.807293378,0.80519794,0.990583664,0.741609534,Cali
81173,1.75217079,0.782390361,0.98207005,0.751805642,Cali
79363,1.67728042,0.753942468,0.989538914,0.770539279,Cali
77007,1.712157604,0.660380756,0.98629558,0.760842344,Cali
75018,1.71814815,0.789555114,0.988535737,0.760669527,Cali
77285,1.772222589,0.787337001,0.988299233,0.747637594,Cali
77735,1.703101098,0.797069499,0.987311708,0.762264535,Cali
71092,1.722702521,0.719438148,0.984299283,0.757693553,Cali
87111,1.657059761,0.785314402,0.985596941,0.774083396,Cali
76081,1.856389751,0.767982961,0.992265957,0.73243019,Cali
82389,1.636778848,0.799893204,0.992124562,0.779707106,Cali
68671,1.79597981,0.760299377,0.978024326,0.740492662,Cali
72943,1.658216389,0.782087984,0.977617841,0.772135741,Cali
58094,1.644805792,0.784672322,0.989828083,0.776820809,Cali
68292,1.843204951,0.80004686,0.981122317,0.732227214,Cali
84471,1.744932108,0.697784496,0.987214398,0.753097439,Cali
73485,1.642517775,0.794492556,0.981134343,0.776205149,Cali
77093,1.617821364,0.682873466,0.990747047,0.783238392,Cali
75846,1.788189603,0.759424469,0.990260079,0.745494698,Cali
72060,1.735204142,0.694266473,0.993369267,0.75726113,Cali
71853,1.752389893,0.778101447,0.981249829,0.751153527,Cali
82950,1.707016179,0.77789448,0.982715113,0.762659588,Cali
68394,1.624014521,0.729536,0.990040821,0.781131458,Cali
70188,1.792409537,0.799589884,0.977984617,0.741316809,Cali
76661,1.772904646,0.722671569,0.971413004,0.742354198,Cali
87174,1.909937253,0.742032686,0.988714854,0.721512151,Cali
70350,1.766123119,0.712116611,0.990900896,0.749191595,Cali
72716,1.778787551,0.814061013,0.982462777,0.744124611,Cali
86808,1.81035592,0.747417,0.988082636,0.740174661,Cali
61013,1.500726025,0.708958866,0.983081707,0.810085068,Cali
72036,1.887800601,0.792824125,0.989954237,0.726060541,Cali
87851,1.774380508,0.765619417,0.993194126,0.747982832,Cali
69501,1.641814204,0.776243927,0.988044127,0.778704092,Cali
77043,1.689743909,0.76544694,0.975289575,0.763924337,Cali
62711,1.563718439,0.699821448,0.97711125,0.794892853,Cali
94151,1.63572935,0.79390684,0.988690301,0.779505643,Cali
66540,1.817798188,0.770995551,0.987533393,0.739135748,Cali
84791,1.785429053,0.685745018,0.989185469,0.745190756,Cali
72067,1.720273429,0.712948765,0.987909361,0.760364398,Cali
78063,1.774396001,0.740565411,0.983892313,0.746896378,Cali
90252,1.771784639,0.755152073,0.98492901,0.74764227,Cali
65761,1.729915694,0.745589569,0.988768268,0.758637905,Cali
73789,1.714740512,0.808690887,0.989380673,0.761043924,Cali
76281,1.838884215,0.817614714,0.977047123,0.73119281,Cali
68324,1.846802678,0.7942804,0.977383592,0.73130598,Cali
80835,1.775584874,0.774815965,0.975985222,0.745114177,Cali
64313,1.673842865,0.745657971,0.98888308,0.769704897,Cali
81478,1.865507121,0.759659133,0.991252722,0.730784502,Cali
65293,1.542040492,0.714897298,0.985569594,0.801427601,Cali
74734,1.754872713,0.754340278,0.989893638,0.751374566,Cali
66306,1.754610231,0.684124184,0.969811321,0.748782612,Cali
62911,1.620952955,0.777254757,0.984784685,0.783071014,Cali
62741,1.651962446,0.756845762,0.985146105,0.772747837,Cali
64839,1.653602071,0.707764351,0.991467499,0.776071849,Cali
72849,1.748005777,0.67981523,0.988118006,0.753581109,Cali
65635,1.65058638,0.797635106,0.98941767,0.777156354,Cali
92927,1.807555904,0.72741861,0.986706166,0.739169481,Cali
76482,1.776612192,0.743482065,0.982478226,0.746039424,Cali
72575,1.82109822,0.784586113,0.985872444,0.737381383,Cali
76127,1.687010207,0.706495411,0.99046318,0.767769452,Cali
79031,1.885467696,0.708721931,0.976559411,0.722215994,Cali
89600,1.683539052,0.747663551,0.985709414,0.766650716,Cali
67943,1.689694064,0.685185559,0.989110655,0.766465171,Cali
71540,1.77113917,0.806993796,0.979651083,0.746590284,Cali
70332,1.589843544,0.710510365,0.99092651,0.792366271,Cali
91641,1.71722902,0.80910632,0.991710585,0.761169564,Cali
69144,1.655035792,0.744508571,0.983528207,0.774078834,Cali
63464,1.587703461,0.738726574,0.98993901,0.791349988,Cali
77878,1.830002703,0.800793822,0.989416981,0.7368065,Cali
71879,1.696644161,0.779142368,0.985859279,0.762882165,Cali
67523,1.830683601,0.69625696,0.981667248,0.734308327,Cali
83743,1.653619325,0.758871611,0.985872879,0.77405917,Cali
96343,1.754754122,0.783110887,0.990449461,0.7532803,Cali
89031,1.609791843,0.733417359,0.985684868,0.783391462,Cali
85044,1.633967478,0.784647322,0.987700777,0.780378711,Cali
73599,1.732763846,0.790876854,0.991058805,0.756274594,Cali
70178,1.681984133,0.726142066,0.983932477,0.766369636,Cali
77809,1.688843356,0.765896921,0.987912799,0.766595331,Cali
74223,1.967724379,0.781311185,0.987309949,0.710549477,Cali
74640,1.731940319,0.809281145,0.986962156,0.757145518,Cali
75101,1.790061865,0.807763461,0.982495846,0.742866995,Cali
62080,1.565502661,0.724345137,0.988975977,0.796472439,Cali
65615,1.563015963,0.749063884,0.986409898,0.79710606,Cali
76574,1.769104228,0.680162015,0.976161338,0.7456561,Cali
68367,1.701042937,0.800287962,0.974124788,0.760317965,Cali
87833,1.764167621,0.721337998,0.982406102,0.748283124,Cali
75531,1.654810864,0.802343368,0.983310117,0.774047742,Cali
103801,1.661479148,0.773335817,0.988195086,0.773438575,Cali
90343,1.916550649,0.767179008,0.985062096,0.71850075,Cali
66516,1.626532677,0.779578777,0.987147903,0.781553765,Cali
100983,1.749008233,0.674006341,0.989864434,0.752944767,Cali
68100,1.692031663,0.72262309,0.986284705,0.766436319,Cali
59423,1.716259621,0.785146134,0.981387283,0.759928728,Cali
79102,1.810328114,0.826372203,0.990669656,0.739851941,Cali
75228,1.749443057,0.768856547,0.976872833,0.749907858,Cali
69343,1.835094336,0.755567904,0.987398189,0.733809442,Cali
65736,1.892123822,0.721612365,0.98724938,0.724129134,Cali
82870,1.704671889,0.761896881,0.985515175,0.763242797,Cali
59208,1.82425668,0.742736715,0.986191848,0.738691384,Cali
67591,1.669035479,0.705388172,0.988360361,0.770889861,Cali
82115,1.917014738,0.804623043,0.992182403,0.719890871,Cali
74307,1.719696902,0.76434949,0.98375566,0.756949183,Cali
93044,1.607003706,0.755699585,0.987990443,0.787236575,Cali
70873,1.806451885,0.703447112,0.975997025,0.738230452,Cali
65144,1.622166616,0.77937429,0.987015348,0.782177594,Cali
78675,1.865457948,0.645384893,0.97945845,0.727142045,Cali
80881,1.813415327,0.773610713,0.98589678,0.740402147,Cali
78951,1.831661766,0.742034625,0.978193803,0.733131934,Cali
74299,1.87356059,0.785592692,0.990415634,0.727860827,Cali
68670,1.950349856,0.710781269,0.986113704,0.714363357,Cali
81562,1.792946489,0.772543002,0.991623202,0.745428616,Cali
73078,1.761513125,0.689909747,0.98188805,0.748226954,Cali
84648,1.766999841,0.767183875,0.975443368,0.746266486,Cali
68008,1.58549349,0.725465096,0.984624294,0.791654398,Cali
83051,1.754251382,0.735719854,0.984915148,0.750917295,Cali
78300,1.779674732,0.790845184,0.984620802,0.744818629,Cali
79236,1.758842818,0.665066309,0.987302972,0.752885914,Cali
67087,1.717374034,0.798844963,0.99057955,0.761786227,Cali
94198,1.702372716,0.761682205,0.972647578,0.758303582,Cali
87831,1.886031959,0.703058586,0.990214095,0.725233732,Cali
66302,1.756655361,0.728657464,0.982295509,0.749809964,Cali
78046,1.699983414,0.793029518,0.97992341,0.762495849,Cali
65348,1.589556043,0.771450158,0.985061578,0.788577628,Cali
91401,1.787697328,0.809603529,0.992108805,0.74477908,Cali
85244,1.625776759,0.81978785,0.991693618,0.782504752,Cali
65272,1.667132349,0.739995012,0.99168933,0.772826169,Cali
81239,1.660907477,0.797704264,0.98763616,0.773286314,Cali
64748,1.513509967,0.796800394,0.988579455,0.809447026,Cali
82174,1.779350008,0.81135466,0.982073284,0.745648698,Cali
82879,1.560296473,0.682232759,0.973295128,0.793696587,Cali
78466,1.743586071,0.78122262,0.989869937,0.754541065,Cali
76452,1.783218935,0.750603805,0.984394314,0.744196592,Cali
71208,1.732550711,0.748541454,0.985782515,0.75655989,Cali
57391,1.779900268,0.749327588,0.976651975,0.745567136,Cali
89085,1.854010695,0.701694274,0.993154885,0.734002716,Cali
73780,1.723794736,0.801956522,0.989990071,0.758341323,Cali
63745,1.564038723,0.788562168,0.991707894,0.798757278,Cali
70027,1.605880746,0.749448832,0.974085408,0.782520759,Cali
73720,1.673137971,0.777071541,0.984337655,0.770949086,Cali
100962,1.714367081,0.753560233,0.992840987,0.762814254,Cali
69495,1.7525719,0.737472674,0.982567017,0.750576924,Cali
65144,1.655388768,0.762185562,0.990979205,0.775662161,Cali
81666,1.8389487900000001,0.77518747,0.983193277,0.732122509,Cali
66408,1.59010704,0.798874012,0.991134593,0.791362861,Cali
69965,1.669144099,0.78669815,0.981813334,0.768649233,Cali
71279,1.913855934,0.772362305,0.98916181,0.719692965,Cali
66734,1.559695437,0.689308254,0.980056394,0.796039918,Cali
73163,1.881476563,0.78866635,0.991341698,0.727170301,Cali
65881,1.976273752,0.631988412,0.97999286,0.707209412,Cali
75381,1.749234306,0.767002442,0.98325181,0.752544121,Cali
67844,1.733259157,0.696528854,0.976889516,0.753365036,Cali
58961,1.744131156,0.813816425,0.989677051,0.754495868,Cali
89832,1.800829324,0.784593214,0.991588847,0.741813786,Cali
85716,1.712101173,0.80704265100000006,0.992381967,0.762790895,Cali
100376,1.685790687,0.764315302,0.990849234,0.768041492,Cali
63007,1.685634433,0.786074307,0.987880213,0.766946196,Cali
71681,1.680932875,0.780260809,0.991191681,0.770642786,Cali
62779,1.708219726,0.751664272,0.992098484,0.76356825,Cali
81233,1.711173177,0.752268855,0.990175404,0.761896985,Cali
85998,1.751733033,0.745423341,0.974580977,0.749831709,Cali
82691,1.792522681,0.721020874,0.985225959,0.74341632,Cali
73147,1.821808332,0.759448067,0.986393549,0.737165384,Cali
49882,1.986207449,0.726021017,0.977273618,0.705551806,Cali
68932,1.79913435,0.772684983,0.980275601,0.740138009,Cali
72581,1.759857007,0.704943667,0.975315112,0.747503997,Cali
71658,1.888168505,0.742885578,0.985965492,0.723829528,Cali
65019,1.765980487,0.780380955,0.979526349,0.748792065,Cali
67812,1.721604575,0.813903525,0.978754114,0.758312152,Cali
70448,1.745426815,0.764741641,0.987704171,0.754543109,Cali
62703,1.703061614,0.790188023,0.97436017,0.761180316,Cali
78818,1.761629828,0.753878527,0.987013963,0.750967229,Cali
75410,1.738245025,0.7594618,0.987972959,0.755520782,Cali
88402,1.861910929,0.777748452,0.980882108,0.729088725,Cali
75312,1.690773863,0.774416452,0.976784,0.763981527,Cali
67109,1.819501761,0.643398144,0.979264556,0.73540208,Cali
75280,1.762887979,0.797254935,0.986993917,0.747793811,Cali
87350,1.816970667,0.764377472,0.973660451,0.735864939,Cali
73025,1.713754572,0.749720234,0.976452812,0.759496978,Cali
70446,1.733511298,0.797207071,0.985313864,0.755211523,Cali
59758,1.594628501,0.763836695,0.984254044,0.785965099,Cali
80095,1.702237557,0.804554404,0.985432892,0.762603663,Cali
78095,1.800543521,0.801739095,0.989947774,0.742583255,Cali
67882,1.668616752,0.742756478,0.990963636,0.772039089,Cali
72814,1.743978859,0.736097211,0.980699557,0.752236767,Cali
74848,1.81293855,0.69043512,0.979480737,0.737715895,Cali
78501,1.773344595,0.768021367,0.979572737,0.745122584,Cali
69819,1.637832916,0.751736167,0.981237878,0.777700655,Cali
72709,1.886671262,0.782490314,0.988269994,0.726254932,Cali
76433,1.765102655,0.750513055,0.98133193,0.747477409,Cali
67381,1.671836784,0.768400046,0.98114334,0.769417246,Cali
85330,1.652907642,0.80369589,0.979026595,0.772048747,Cali
76135,1.723076795,0.812297286,0.992840749,0.760611905,Cali
74759,1.701268745,0.751037261,0.975915096,0.760186759,Cali
78169,1.716941914,0.741331892,0.981209048,0.758452855,Cali
60592,1.621636911,0.812170766,0.993181222,0.784044253,Cali
82843,1.730180421,0.754909376,0.985416741,0.756700933,Cali
74929,1.862807118,0.678508041,0.990456174,0.729855529,Cali
64445,1.66752372,0.784575116,0.989695313,0.771483938,Cali
75178,1.616810374,0.790847886,0.988884943,0.783984112,Cali
74667,1.711696087,0.675719457,0.981259774,0.760491619,Cali
67013,1.488246144,0.755978972,0.987082044,0.817277,Cali
62222,1.754816832,0.738119528,0.9706566,0.746926417,Cali
91776,1.623646896,0.794969076,0.979372312,0.780945687,Cali
72532,1.706097793,0.77412056,0.964264823,0.754103343,Cali
72568,1.731042919,0.768029126,0.983332882,0.756137642,Cali
63592,1.601269408,0.695055305,0.985433583,0.786195795,Cali
74528,1.827603826,0.785431245,0.98251905,0.736144833,Cali
88489,1.914589282,0.735056154,0.973230096,0.718303373,Cali
56675,1.640832953,0.753977756,0.991168241,0.778757045,Cali
75510,1.785262509,0.709020742,0.991309142,0.746710521,Cali
73398,1.786585912,0.812931951,0.988764953,0.745722372,Cali
83749,1.769569911,0.702403717,0.9873267,0.748925914,Cali
76097,1.67058309,0.753831218,0.979445002,0.768719554,Cali
69462,1.576936365,0.749684313,0.982155987,0.790883217,Cali
51028,2.014674462,0.627558048,0.985800668,0.703928308,Horoz
58678,2.008635733,0.629052316,0.986914693,0.703565428,Horoz
56192,1.966525987,0.731095498,0.986499535,0.711842871,Horoz
44904,1.752175634,0.680281178,0.983098345,0.75326945,Horoz
54133,1.865499631,0.66732002,0.986838028,0.729357882,Horoz
42642,1.923609595,0.806132673,0.987929477,0.718366537,Horoz
48563,1.999230086,0.680497169,0.985090673,0.70455576,Horoz
53607,2.166948175,0.717592097,0.989460667,0.678376874,Horoz
55086,2.095133614,0.597669473,0.991004929,0.688142448,Horoz
53527,2.253958782,0.613166697,0.985383185,0.665329746,Horoz
65666,1.992646908,0.781133647,0.988112435,0.706958004,Horoz
54860,1.947560574,0.691838176,0.989038725,0.714821626,Horoz
54315,1.808829559,0.802218415,0.977697376,0.734903487,Horoz
50641,2.001419788,0.623365913,0.988387072,0.705700505,Horoz
55243,1.918627558,0.792241503,0.987522568,0.71874167,Horoz
62764,2.063261587,0.703995334,0.97827239,0.690823695,Horoz
54388,2.118117377,0.603580109,0.978535831,0.679907476,Horoz
40485,2.143498888,0.598447894,0.984629229,0.678966996,Horoz
50485,1.801794691,0.62182069,0.986381931,0.738780381,Horoz
50590,2.141100141,0.630404984,0.985775526,0.681790256,Horoz
66036,2.01543731,0.74145268,0.990564764,0.703508491,Horoz
47291,2.080614619,0.772123171,0.988338314,0.692110574,Horoz
35798,1.887110281,0.728608646,0.979452242,0.723441765,Horoz
73184,2.096000621,0.650663253,0.989762108,0.689092807,Horoz
58395,2.10249173,0.78183157,0.987419469,0.688459563,Horoz
46519,2.12965033,0.75959309,0.985801776,0.682187916,Horoz
53388,2.11352497,0.590601354,0.988575132,0.685483289,Horoz
65329,1.942215884,0.640461555,0.983589033,0.711974085,Horoz
54046,1.882847992,0.75635356,0.969434978,0.719642205,Horoz
53179,2.02491117,0.670698331,0.989487199,0.700476063,Horoz
37089,1.946849704,0.675032761,0.988065109,0.713946843,Horoz
63470,2.178796651,0.776448424,0.986784826,0.674572413,Horoz
43918,2.06146714,0.693412909,0.987587137,0.695316965,Horoz
43900,2.139892934,0.745103364,0.987648766,0.680978827,Horoz
54180,2.172295333,0.580209895,0.984840222,0.675660217,Horoz
65781,1.998674077,0.642549451,0.985306012,0.70635763,Horoz
46642,2.196606406,0.647859544,0.988282657,0.672864855,Horoz
44701,2.125341644,0.5775323,0.98688597,0.682633393,Horoz
41239,2.138828788,0.619874339,0.985989241,0.681537796,Horoz
56866,2.095552539,0.619131609,0.979586915,0.686757832,Horoz
52687,2.09314078,0.786654921,0.988684556,0.689491018,Horoz
54711,1.992744741,0.780693493,0.987759302,0.707014465,Horoz
51262,2.430306447,0.797380538,0.989919666,0.640576759,Horoz
63300,2.151944833,0.764825286,0.991044589,0.68052315,Horoz
68883,2.183180577,0.655653912,0.984464771,0.672969109,Horoz
55616,1.849094046,0.806695386,0.991673056,0.732813527,Horoz
49389,2.02837559,0.820360773,0.985749356,0.699569804,Horoz
60527,1.922818117,0.813010423,0.985974458,0.718983354,Horoz
61120,1.870519723,0.669199523,0.982842073,0.726948735,Horoz
53611,2.191857238,0.651251215,0.985206557,0.672507909,Horoz
51320,2.000401019,0.742186935,0.982445393,0.701870532,Horoz
49106,2.159843913,0.761935794,0.983555992,0.677587404,Horoz
49900,2.134085383,0.785270281,0.989529626,0.682389546,Horoz
62278,2.051118996,0.704263259,0.988131882,0.696376459,Horoz
57230,2.137775534,0.614761583,0.987592538,0.682684133,Horoz
39623,1.64362646,0.695506407,0.982396549,0.776080335,Horoz
41978,2.106846721,0.684885466,0.985561008,0.685669954,Horoz
43533,1.993061123,0.81696881,0.985377668,0.705307052,Horoz
61493,2.018693698,0.606260475,0.983305883,0.698818778,Horoz
49434,2.13242122,0.595877531,0.988739324,0.683739242,Horoz
56407,1.870196752,0.735002085,0.975443997,0.722631286,Horoz
55245,1.789994871,0.713427863,0.97742432,0.742493447,Horoz
47347,1.799194839,0.824013645,0.988393211,0.743399534,Horoz
53870,2.13529603,0.699292529,0.98958429,0.682868124,Horoz
57385,2.069664063,0.803261478,0.989533039,0.693392725,Horoz
51492,1.836181681,0.704019688,0.990402185,0.736680751,Horoz
58246,2.098175459,0.628572045,0.990544539,0.687116561,Horoz
52004,2.022776114,0.639183874,0.985465502,0.699623526,Horoz
39539,1.966036876,0.589430531,0.978203859,0.707197588,Horoz
52130,1.995298515,0.827617959,0.991422757,0.705997783,Horoz
57037,1.99590805,0.611021243,0.987226309,0.703623224,Horoz
52313,1.862019637,0.785197526,0.985457285,0.732188358,Horoz
54349,1.95094943,0.756170521,0.988720915,0.713658556,Horoz
55310,1.812780419,0.809951968,0.986005883,0.73773438,Horoz
44648,2.150222773,0.805339105,0.988903409,0.680649704,Horoz
39815,1.984936,0.62815537,0.983499247,0.7041955,Horoz
67970,2.096085515,0.651802839,0.991047475,0.688445853,Horoz
58122,2.253334037,0.806824176,0.991081934,0.663167536,Horoz
53957,2.079111868,0.640971727,0.990745671,0.690837168,Horoz
51088,2.171629025,0.588022698,0.987036071,0.676745325,Horoz
50975,2.079040123,0.602313546,0.987504843,0.689533929,Horoz
51712,2.0494098,0.736155795,0.987907154,0.695623986,Horoz
52000,1.919430727,0.704826708,0.987766887,0.719262187,Horoz
53606,1.919548101,0.715892094,0.987255516,0.718982619,Horoz
59998,2.157826421,0.712870111,0.988125628,0.679181138,Horoz
57582,2.099513526,0.673473684,0.990641021,0.688415193,Horoz
54637,2.112177365,0.600406593,0.986423297,0.685659134,Horoz
46229,1.905462676,0.636500069,0.98760922,0.723057647,Horoz
58887,1.96126363,0.629053967,0.991513866,0.712853362,Horoz
51610,2.138055143,0.742333583,0.987807912,0.682423421,Horoz
46275,1.924237125,0.801604074,0.98903565,0.718693437,Horoz
61570,1.960710772,0.704462243,0.982714315,0.7105372,Horoz
59349,1.992358173,0.805059685,0.986158652,0.70511424599999994,Horoz
66242,2.057177067,0.616296379,0.988509521,0.695723862,Horoz
49949,1.998139753,0.618502192,0.990089001,0.70600187700000006,Horoz
52425,1.971916715,0.813699013,0.987957938,0.710633581,Horoz
62555,1.930055355,0.687629161,0.988621098,0.718319658,Horoz
55705,1.884316671,0.80816214,0.987274693,0.724993232,Horoz
51480,1.898962391,0.80495356,0.961236836,0.715285929,Horoz
53799,2.049265453,0.734788369,0.98505905,0.695123051,Horoz
61804,2.102033987,0.729922525,0.987394757,0.68838731,Horoz
68386,2.06660497,0.640918463,0.986440874,0.6940275,Horoz
45030,2.042813141,0.630760611,0.98700217,0.696805811,Horoz
55878,2.284499444,0.678592247,0.98965676,0.658837593,Horoz
34586,1.811337651,0.687608104,0.980384376,0.74010274,Horoz
57029,2.065365428,0.784065443,0.983750496,0.694251467,Horoz
59257,2.076379117,0.823219694,0.984891799,0.691264028,Horoz
50543,2.170555682,0.821997788,0.987418681,0.675898422,Horoz
51403,2.088144959,0.623044011,0.986811288,0.690130477,Horoz
54318,1.84396369,0.7144849,0.962982661,0.724497599,Horoz
56437,1.973194035,0.763136544,0.986798853,0.710268126,Horoz
45473,1.934331032,0.784071315,0.983327567,0.71628546,Horoz
70854,2.163426093,0.607037294,0.992797893,0.679113123,Horoz
61475,2.287544878,0.71281974,0.983222443,0.659342143,Horoz
63650,2.020355808,0.809734626,0.988722505,0.700181147,Horoz
50157,2.064952022,0.674570299,0.985828845,0.693515787,Horoz
70089,2.114477764,0.682343893,0.980965444,0.681339408,Horoz
62583,1.989968424,0.810534632,0.988329491,0.707063212,Horoz
57419,1.875274929,0.770714487,0.986004739,0.728141685,Horoz
44787,2.072057155,0.812919737,0.98636744,0.693507657,Horoz
54267,1.772791828,0.66122822,0.988235937,0.749278365,Horoz
44738,1.849903189,0.800981129,0.991621598,0.734392776,Horoz
60950,2.105565142,0.732924483,0.989126907,0.687890066,Horoz
60516,1.966335138,0.760757791,0.986325483,0.708283068,Horoz
37736,1.794197787,0.79687467,0.970401419,0.737066691,Horoz
62019,2.057505572,0.770460644,0.987233568,0.694016495,Horoz
43743,2.040928463,0.662331173,0.982679606,0.697047624,Horoz
50973,1.833015175,0.7746892,0.98249841,0.733401235,Horoz
52268,2.177601694,0.807502163,0.988800605,0.676227866,Horoz
53012,2.194577441,0.783274232,0.987923966,0.672854187,Horoz
42260,2.055269622,0.710658191,0.986737648,0.695637197,Horoz
65538,1.533629761,0.782449857,0.961165049,0.795152244,Horoz
46522,2.060306571,0.738092972,0.98465510999999994,0.693051481,Horoz
71699,2.07313517,0.693306645,0.988638087,0.692021749,Horoz
43554,2.058753468,0.651791326,0.985696827,0.69419744,Horoz
49613,1.678143313,0.642805317,0.97257508,0.762375034,Horoz
36500,1.865925822,0.745506536,0.98401315600000006,0.728780886,Horoz
53645,2.044024302,0.823281154,0.987101167,0.695638709,Horoz
54113,2.068441347,0.816923309,0.987067236,0.693221098,Horoz
52153,1.959114131,0.758081865,0.983109955,0.712714637,Horoz
52936,2.07865628,0.628395062,0.989217573,0.692585213,Horoz
61336,1.846399228,0.647707953,0.983200821,0.732226421,Horoz
52874,2.055485639,0.776782041,0.986749776,0.696201797,Horoz
63378,2.158227414,0.628313671,0.986704446,0.676602638,Horoz
60917,1.958128492,0.634717374,0.985042528,0.712877032,Horoz
57440,2.094146556,0.630280686,0.988810467,0.687825908,Horoz
44399,2.05305716,0.796109019,0.987741935,0.696137831,Horoz
50040,2.121887069,0.595927117,0.98387731,0.682186218,Horoz
52801,2.159034222,0.664464412,0.988967972,0.679509271,Horoz
64439,1.950157025,0.678712491,0.986074768,0.714608772,Horoz
58170,2.162441846,0.612961012,0.987103343,0.678560221,Horoz
65476,1.845059892,0.783280697,0.986619251,0.733009322,Horoz
49820,2.15433981,0.630186197,0.98980788,0.680262591,Horoz
48618,2.247782086,0.783239089,0.98837162,0.665538356,Horoz
56437,1.911848577,0.760657726,0.986488376,0.72225832,Horoz
51418,2.08367304,0.642468013,0.989721281,0.691722562,Horoz
52151,2.077477123,0.811676083,0.991313108,0.692979302,Horoz
66989,2.211736024,0.767078896,0.986496039,0.670935616,Horoz
52489,2.241778964,0.593766968,0.988028235,0.666774818,Horoz
67927,2.035726902,0.628453269,0.989381846,0.698959265,Horoz
54580,1.828151583,0.615721312,0.985394212,0.736248136,Horoz
67708,2.194579813,0.578923518,0.986752554,0.673591354,Horoz
47301,2.122711143,0.727931671,0.983286561,0.684316356,Horoz
48960,1.807712054,0.787378781,0.956698452,0.731721822,Horoz
62547,1.906540755,0.76631953,0.99031017,0.72275796,Horoz
47877,2.139012673,0.67886565,0.984232382,0.680941114,Horoz
46851,1.795838176,0.717286464,0.98362411,0.742552858,Horoz
59704,2.200219349,0.581241847,0.989919087,0.673069007,Horoz
53802,2.027531904,0.6068351,0.987319472,0.699259892,Horoz
51484,1.99725913,0.688629402,0.980031599,0.706471223,Horoz
67889,2.211951406,0.699453946,0.986572305,0.670691284,Horoz
39931,2.011413289,0.805255304,0.987144941,0.702464672,Horoz
58239,1.78471852,0.659170138,0.987202088,0.745621656,Horoz
59435,2.011094476,0.718126238,0.990632865,0.704054171,Horoz
55145,1.846671127,0.78501573,0.968254526,0.724485451,Horoz
56638,2.026568323,0.796999887,0.985728706,0.697904925,Horoz
72098,2.211116282,0.579156224,0.974442147,0.667020153,Horoz
36143,1.944885841,0.761980056,0.987729558,0.715327161,Horoz
60537,2.030285075,0.605975976,0.985864343,0.699585481,Horoz
